Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Catch,Fondue,Ren,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1313
2022-10-12 09:57,Cav Cup,Navy x,163,O,7,3,Offense,Goal,Ren,Ty,,,Billy,Ty,Blaze,Champagn,Ren,Jack,Fondue,,,,,,,,,,,,,,,,,,,,,,1321
2022-10-12 09:57,Cav Cup,Navy x,18,D,8,3,Defense,Pull,,,Ochen,6.011,Chris,Champagn,Ren,Ochen,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1325
2022-10-12 09:57,Cav Cup,Navy x,18,D,8,3,Defense,Throwaway,,,Anonymous,,Chris,Champagn,Ren,Ochen,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1329
2022-10-12 09:57,Cav Cup,Navy x,18,D,8,3,Offense,Catch,Ochen,Gbar,,,Chris,Champagn,Ren,Ochen,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1333
2022-10-12 09:57,Cav Cup,Navy x,18,D,8,3,Offense,Catch,Gbar,Neil,,,Chris,Champagn,Ren,Ochen,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1337
2022-10-12 09:57,Cav Cup,Navy x,18,D,8,3,Offense,Goal,Neil,Fondue,,,Chris,Champagn,Ren,Ochen,Fondue,Gbar,Neil,,,,,,,,,,,,,,,,,,,,,,1341
2022-10-12 09:57,Cav Cup,Navy x,34,D,8,4,Defense,PullOb,,,Sam,,Lebron,Chris,Ian,Gekken,Zla,Sam,Booboo,,,,,,,,,,,,,,,,,,,,,,1413
2022-10-12 09:57,Cav Cup,Navy x,34,D,8,4,Defense,D,,,Ian,,Lebron,Chris,Ian,Gekken,Zla,Sam,Booboo,,,,,,,,,,,,,,,,,,,,,,1417
2022-10-12 09:57,Cav Cup,Navy x,34,D,8,4,Offense,Catch,Gekken,Zla,,,Lebron,Chris,Ian,Gekken,Zla,Sam,Booboo,,,,,,,,,,,,,,,,,,,,,,1421
